Judul,Harga,Lokasi,Link
Apartemen Dijual di Ciracas,Rp 953Jt,"RW 06, Ciracas, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/lrt-city-ciracas-apartemen-di-jakarta-akses-langsu-175697583986/
Apartemen Dijual di Ciracas,Rp 687Jt,"RW 06, Ciracas, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/lrt-city-ciracas-apartemen-di-jakarta-akses-langsu-17569744820/
Apartemen Dijual di Ciracas,Rp 668Jt,"RW 06, Ciracas, Ciracas, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-timur/lrt-city-ciracas-apartemen-di-jakarta-akses-langsu-175691901330/
Apartemen Dijual di Cilandak,"Rp 1,90M","RW 04, Lebak Bulus, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-b92b2653a4e6-afc5-19e8922-981f-7c72
Apartemen Dijual di Kelapa Gading,Rp 320Jt,"RW 03, Pegangsaan Dua, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-478bff3a35ec-199d-19ad543-9524-76b5
Apartemen Dijual di Gading Serpong,Rp 900Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/dijual-apartemen-mtowm-brand-new-tower-carmel-lt-3-17445996630/
Apartemen Dijual di Bangka,Rp 32M,"RW 02, Bangka, Mampang Prapatan, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/for-sale-the-residences-at-dharmawangsa-kebayoran-174071743616/
Apartemen Dijual di Kelapa Gading,"Rp 1,70M","RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-cc6ff87962e0-664f-19ade11-ab4d-777b
Apartemen Dijual di Kebayoran Lama,"Rp 3,85M","RW 05, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/apartemen-ternyaman-3-kamar-semi-furnished-1-park-175046708479/
Apartemen Dijual di Jatibening,"Rp 1,58M","LRT City Jatibening, Jatibening, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-9ec99ad17e07-a786-19a5c5d-b60b-711b
Apartemen Dijual di Cikokol,Rp 687Jt,"RW 02, Cikoko, Pancoran, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-683ecb2e6c1f-e503-19a7643-af6f-7459
Apartemen Dijual di Jatibening,Rp 750Jt,"LRT City Jatibening, Jatibening, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-ee7cdf35e016-7e5f-19a5c48-9196-7844
Apartemen Dijual di Bekasi Barat,Rp 687Jt,"Grand Kota Bintang, Bintarajaya, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-fbb6339135f6-2de7-19a7620-bc57-7156
Apartemen Dijual di Depok,Rp 687Jt,"Sukatani, Depok, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-5092d7a63b10-7273-19a75fd-b397-7476
Apartemen Dijual di Babakan Madang,Rp 687Jt,"Sentul City, Citaringgul, Babakan Madang, Kab Bogor, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-30d804857f95-2d99-19a762d-b8bc-71db
Kondominium Dijual di Cempaka Baru,"Rp 1,20M","RW 04, Cempaka Baru, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-disewa-town-home-1-br-the-mansion-kemayoran-173842932076/
Apartemen Dijual di Grogol Utara,"Rp 1,95M","RW 09, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d9c42ef34215-7aa0-19ebd15-acca-7fb2
Apartemen Dijual di Gading Serpong,Rp 350Jt,"Gading Serpong, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-6fcd21d835a-f910-19e90c5-9e43-7ec8
Apartemen Dijual di Kelapa Gading,"Rp 1,70M","RW 21, Kelapa Gading Barat, Kelapa Gading, Jakarta Utara, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a191a7d0dd62-a65d-19ad517-9386-73ef
Apartemen Dijual di Grogol Utara,"Rp 2,10M","RW 10, Grogol Utara, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4e39cd68a313-4737-19eba08-95b2-7fab
Apartemen Dijual di Cempaka Baru,Rp 950Jt,"RW 04, Cempaka Baru, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-apartment-studio-di-royale-suites-kemayoran-174356277137/
Apartemen Dijual di Tanah Sareal,Rp 550Jt,"Kedung Jaya, Tanah Sareal, Bogor, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bogor/apartemen-murah-view-gunung-salak-furnished-bogor-174546591366/
Apartemen Dijual di Citraland,Rp 500Jt,"Citraland, RW 06, Made, Sambikerep, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-ed54de1b228c-e056-19ec9ae-808c-7346
Apartemen Dijual di Cibeunying Kidul,Rp 590Jt,"Sukamaju, Cibeunying Kidul, Kota Bandung, Jawa Barat",https://www.lamudi.co.id/jual/jawa-barat/bandung/apartement-baru-dekat-kampus-itb-unpad-louvin-jati-174004035943/
Apartemen Dijual di Kramat Jati,Rp 180Jt,"RW 04, Kramat Jati, Kramat Jati, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-4951d9f2aa7c-fa3b-ee92f0f-85bf-4580
Apartemen Dijual di Maphar,"Rp 1,40M","RW 09, Maphar, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-apartemen-hayam-wuruk-2kt-2km-super-strateg-175798840653/
Apartemen Dijual di Kramat Jati,Rp 780Jt,"RW 04, Kramat Jati, Kramat Jati, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d99f46074652-36d2-8efad208-ae9c-4819
Apartemen Dijual di Menteng Dalam,"Rp 5,90M","RW 05, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d27f09496e9-59aa-19e8916-99b7-7208
Apartemen Dijual di Kramat Jati,"Rp 1,65M","RW 04, Kramat Jati, Kramat Jati, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-ca8464b77337-20f2-a093c064-b32a-4393
Apartemen Dijual di Cakung,Rp 595Jt,"RW 05, Rawa Terate, Cakung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-78275dc75e0e-fe9b-19b1b52-81e4-7a83
Apartemen Dijual di Cikini,"Rp 2,97M","RW 01, Cikini, Menteng, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/apartemen-capitol-suites-studio-2-3-bedroom-unfurn-171956728284/
Apartemen Dijual di Dukuh Pakis,Rp 375Jt,"RW 01, Dukuh Pakis, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-257eaad48fc3-443b-19ca2f0-b3cb-7154
Apartemen Dijual di Cilandak,"Rp 1,50M","RW 01, Cipete Selatan, Cilandak, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-cadac42e1522-42d1-19e7851-943c-76b5
Apartemen Dijual di Kenari,Rp 2M,"RW 06, Kenari, Senen, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/capitol-park-residence-tipe-2-bedroom-cicilan-10jt-171704211577/
Apartemen Dijual di Kenari,Rp 2M,"RW 06, Kenari, Senen, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/capitol-park-residence-tipe-1-bedroom-cicilan-10jt-171704038971/
Kondominium Dijual di Kebayoran Lama,"Rp 30,21M","Pondok Indah, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-691faaae49f3-2e66-19e1fe5-a14e-7ff4
Apartemen Dijual di Bojong Jaya,"Rp 1,80M","Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-bedroom-tower-2-jual-cepat-174227258732/
Apartemen Dijual di Bojong Jaya,Rp 950Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-bedroom-tower-2-173918505766/
Apartemen Dijual di Bojong Jaya,Rp 950Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-uresidence-2-bedroom-tower-2-173501576178/
Apartemen Dijual di Bojong Jaya,Rp 480Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-tower-2-jual-cepat-173837587982/
Apartemen Dijual di Bojong Jaya,Rp 600Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-tower-3-jual-cepat-173468872531/
Apartemen Dijual di Bojong Jaya,Rp 450Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-studio-uresidence-2-golf-jual-cepat-mura-173907062144/
Apartemen Dijual di Bojong Jaya,Rp 2M,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-type-2-bed-besar-golf-view-172014965243/
Apartemen Dijual di Gunung,"Rp 16,50M","Blok E, Gunung, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-891c68ced4fd-3e34-19e0b75-9cbd-7c27
Apartemen Dijual di Bojong Jaya,Rp 2M,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-jual-cepat-2-br-siap-huni-170877487066/
Apartemen Dijual di Bekasi,Rp 310Jt,"Kota Jababeka, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-ae4a8b9ca538-fb57-19decb2-9e2b-7af1
Apartemen Dijual di Pulo Gadung,Rp 602Jt,"RW 02, Pulo Gadung, Pulo Gadung, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-89a224adf68f-b051-8b3c491c-a968-4861
Apartemen Dijual di Bojong Jaya,Rp 560Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/studio-uresidence-tower-1-dekat-uph-175651938326/
Apartemen Dijual di Bojong Jaya,Rp 465Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/dijual-cepat-murah-uresidence-studio-tower-1-175651905911/
Apartemen Dijual di Bojong Jaya,Rp 475Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/di-jual-cepat-studio-uresidence-tower-1-175651880841/
Apartemen Dijual di Bojong Jaya,Rp 465Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-1-studio-jual-cepat-171402986354/
Apartemen Dijual di Bojong Jaya,Rp 600Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-3-studio-bu-jual-cepat-dekat-171402961034/
Apartemen Dijual di Bojong Jaya,Rp 645Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-3-studio-jual-cepat-17101401897/
Apartemen Dijual di Bojong Jaya,"Rp 1,05M","Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/jual-cepat-u-residence-2-br-dkt-uph-siap-huni-170857543714/
Apartemen Dijual di Bojong Jaya,Rp 540Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-golf-jual-bagus-siap-huni-173371029261/
Apartemen Dijual di Bojong Jaya,Rp 535Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-luas-35m2-jual-cepat-171402925388/
Apartemen Dijual di Grogol Petamburan,"Rp 1,09M","RW 01, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a873e5da6e0e-6107-8bcc8311-b2b9-4985
Apartemen Dijual di Bojong Jaya,"Rp 1,15M","Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-1br-view-golf-dkt-uph-bu-mur-169911099047/
Apartemen Dijual di Bojong Jaya,"Rp 3,70M","Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/fairview-penthouse-3-bed-millenium-village-173837529366/
Apartemen Dijual di Tlogomas,Rp 350Jt,"RW 05, Kel Tlogomas, Kec Lowokwaru, Kota Malang, Tlogomas, Kota Malang, Kota Malang, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-89ba744dcce9-c950-19a3dad-81da-70d6
Apartemen Dijual di Kelapa Dua,Rp 600Jt,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-a3f4a6c0b671-f836-19a1085-9d68-7c6f
Apartemen Dijual di Kelapa Dua,Rp 570Jt,"Lippo Village, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-27febae366c6-4b12-19c18a2-aa7e-7614
Apartemen Dijual di Dukuh Pakis,Rp 250Jt,"Bukit Mas, RW 07, Dukuh Pakis, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/jual/jawa-timur/surabaya/dijual-apartemen-studio-pavilion-permata-murah-pas-17541894953/
Apartemen Dijual di Gunung Sahari Selatan,Rp 550Jt,"RW 01, Gunung Sahari Selatan, Kemayoran, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-854dd8963a48-4e46-40710dbf-9389-41c9
Apartemen Dijual di Nongsa,"Rp 1,68M","Kampung Nongsa Pantai, Sambau, Nongsa, Batam",https://www.lamudi.co.id/jual/kepulauan-riau/batam/dijual-apartment-2-br-72m2cantik-nuvasabay-nongsa-172387314611/
Apartemen Dijual di Bojong Jaya,Rp 500Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-2-studio-jual-cepat-172633301778/
Apartemen Dijual di Bojong Jaya,Rp 640Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-jual-tower-3-175116606473/
Apartemen Dijual di Balaraja,Rp 475Jt,"Saga, Balaraja, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-b46ce7dabeb9-eaaa-19bba7a-bd57-72bc
Apartemen Dijual di Menteng Dalam,Rp 3M,"RW 05, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-dc09d9ae5b79-9d8a-199e6b4-a9ac-7ee7
Apartemen Dijual di Dukuh Pakis,Rp 300Jt,"RW 06, Dukuh Pakis, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/jual/jawa-timur/surabaya/apartemen-full-furnished-bagus-172084704189/
Apartemen Dijual di Bojong Jaya,Rp 1M,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/1-bedroom-jual-cepat-u-residence-2-174787672684/
Apartemen Dijual di Bojong Jaya,Rp 450Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-tower-2-jual-cepat-173795828724/
Apartemen Dijual di Bojong Jaya,Rp 680Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-3-jual-rugi-dkt-uph-connecti-173371028545/
Apartemen Dijual di Bojong Jaya,Rp 450Jt,"Bojong Jaya, Karawaci, Tangerang, Banten",https://www.lamudi.co.id/jual/banten/tangerang/apartemen-u-residence-studio-tower-2-173872296515/
Apartemen Dijual di Tlogomas,Rp 595Jt,"RW 05, Kel Tlogomas, Kec Lowokwaru, Kota Malang, Tlogomas, Kota Malang, Kota Malang, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-3dd4ea16175a-a600-19c8903-99ed-72f6
Apartemen Dijual di Citraland,"Rp 2,60M","Pakuwon Indah, RW 06, Lidah Wetan, Lakarsantri, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-cfa8e354e154-b88f-19ca308-ad8d-7755
Apartemen Dijual di Tebet,Rp 1M,"RW 02, Tebet Timur, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-cc6275dafb79-c047-19e5393-be1a-705d
Apartemen Dijual di Bumi Serpong Damai,Rp 870Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-99dbd9137ea9-cbb-19de381-b8dd-7293
Apartemen Dijual di Bumi Serpong Damai,Rp 800Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-c4e83d186009-bb53-19c8c37-be40-7a26
Apartemen Dijual di Bumi Serpong Damai,"Rp 870,00Jt","BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d57e17bcde5c-1803-19de6d4-8a16-7063
Apartemen Dijual di Bumi Serpong Damai,Rp 870Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-d8c677791433-de89-19de6cf-9b2b-73a4
Apartemen Dijual di Bumi Serpong Damai,"Rp 780,00Jt","BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-dde8ed4709e0-ddea-19de6c7-af48-752b
Apartemen Dijual di Bumi Serpong Damai,Rp 780Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-93cf6f60af84-6b31-19de3c6-8f33-75ac
Apartemen Dijual di Bumi Serpong Damai,Rp 870Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-9090233f7dc5-da66-19de3b2-badc-74b6
Apartemen Dijual di Bumi Serpong Damai,Rp 780Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-2aaacad8e96f-dcc5-19de3ac-aebe-7240
Apartemen Dijual di Bumi Serpong Damai,Rp 780Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-40c603d4e7dd-f64-19de387-81e5-77a6
Apartemen Dijual di Bumi Serpong Damai,Rp 870Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-88f7e638ffc9-851c-19de36c-b791-712b
Apartemen Dijual di Bumi Serpong Damai,Rp 780Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-7f0204d95610-e487-19de357-a909-747a
Apartemen Dijual di Bumi Serpong Damai,Rp 780Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-ef62603ab696-b597-19de354-871d-73fd
Apartemen Dijual di Bekasi Utara,Rp 475Jt,"Rawa Bugel, Perwira, Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-2633c74bc6a0-b271-19f1d28-88ba-7e96
Apartemen Dijual di Dukuh Pakis,Rp 100Jt,"RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-cd88f8d79993-2f7a-19c7eca-9a51-733a
Apartemen Dijual di Bumi Serpong Damai,Rp 500Jt,"BSD Grand CBD, BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-530bbc0460d9-6bb0-19de393-bf64-75de
Apartemen Dijual di Bumi Serpong Damai,Rp 500Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-c2c5c71a674c-a921-19de35b-82ef-7074
Apartemen Dijual di Tlogomas,Rp 395Jt,"RW 05, Kel Tlogomas, Kec Lowokwaru, Kota Malang, Tlogomas, Kota Malang, Lowokwaru, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b438e56fbdf7-11e7-19ec9ff-b453-7407
Kondominium Dijual di Graha Famili,Rp 4M,"Graha Famili, RW 08, Wiyung, Wiyung, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-bb61f05fa1cc-63d5-19bba5c-9aa1-795e
Apartemen Dijual di Bumi Serpong Damai,Rp 365Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-e74a70ca8289-2b8-19d7392-a9d3-7707
Apartemen Dijual di Dukuh Pakis,"Rp 5,45M","Bukit Darmo, RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-4e4ecc04407c-10010-19c0313-aacb-7637
Apartemen Dijual di Citraland,"Rp 1,50M","Citraland, RW 06, Made, Sambikerep, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-1542782608ce-727a-19d0f5f-9ec8-7fd9
Apartemen Dijual di Cempaka Putih,Rp 465Jt,"RW 09, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-6af9db26fabe-99ca-19ef37b-8ec9-77cf
Apartemen Dijual di Alam Sutera,Rp 2M,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-e4372b73c764-1c9b-19cb217-88e0-7079
Apartemen Dijual di Alam Sutera,"Rp 1,98M","Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4f1cad0ad5e1-aa14-19cb20c-9bb2-7528
Apartemen Dijual di Bumi Serpong Damai,Rp 500Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-775e651c21c0-dad1-19de3bd-b4bb-73d4
Apartemen Dijual di Bumi Serpong Damai,Rp 500Jt,"BSD City, Sampora, Cisauk, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-13bb8134c4ef-bcde-19de38b-9536-7652
Apartemen Dijual di Mulyorejo,Rp 450Jt,"RW 03, Kejawen Putih Tambak, Mulyorejo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-271ed0336607-46fd-19ccff2-b9ad-7eff
Apartemen Dijual di Dukuh Pakis,Rp 2M,"Bukit Darmo, RW 02, Pradahkali Kendal, Dukuh Pakis, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-177a4f9bd594-5c8b-19bd55a-aab7-7350
Apartemen Dijual di Cempaka Putih,Rp 425Jt,"RW 09, Rawasari, Cempaka Putih, Jakarta Pusat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-a3aece3a1113-1774-19ef364-ade6-7f02
Apartemen Dijual di Gebang Putih,Rp 235Jt,"Kertajaya Indah Regency, RW 03, Gebang Putih, Sukolilo, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-b57f23d2e1e2-3c7a-19e5d9b-a803-70ee
Apartemen Dijual di Kembangan,"Rp 6,50M","RW 02, Kembangan Selatan, Kembangan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-1402f7a048cc-e2bd-19c4cbf-9253-7d2b
Apartemen Dijual di Menteng Dalam,Rp 2M,"RW 05, Menteng Dalam, Tebet, Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-f8c31aad39b5-7a24-19cb78e-906d-7225
Apartemen Dijual di Alam Sutera,Rp 750Jt,"Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-83164fffc547-96f0-19cb225-a36a-7715
Apartemen Dijual di Alam Sutera,"Rp 1,50M","Alam Sutera, Pinang, Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-4f8710501540-7e4f-19cb21e-856f-72b4
Apartemen Dijual di Serpong Utara,"Rp 1,05M","Pakualam, Serpong Utara, Tangerang Selatan, Banten",https://www.lamudi.co.id/properti/41032-73-969b20c2d28c-d521-19aa3f0-a611-72e5
Apartemen Dijual di Citraland,Rp 975Jt,"Citraland, RW 06, Made, Sambikerep, Surabaya, Jawa Timur",https://www.lamudi.co.id/properti/41032-73-7ddc8efd7b36-5ce0-19d3053-baa3-7d0f
Apartemen Dijual di Bumi Serpong Damai,"Rp 2,50M","BSD Grand CBD, BSD City, Pagedangan, Pagedangan, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-a43ee31af275-db4c-19cb77d-b75e-77af
Kondominium Dijual di Grogol,"Rp 3,10M","RW 07, Grogol, Grogol Petamburan, Jakarta Barat, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/jual/jakarta/jakarta-barat/condominium-taman-anggrek-full-furnished-175612781954/
Apartemen Dijual di Gading Serpong,"Rp 2,35M","Ruko Bavaria, Paramount Serpong, Gading Serpong, Kelapa Dua, Kelapa Dua, Kabupaten Tangerang, Banten",https://www.lamudi.co.id/properti/41032-73-74acd6460b53-4df5-19cac98-9ad8-780b
Apartemen Dijual di Cipinang Muara,Rp 560,"RW 02, Cipinang Muara, Jatinegara, Jakarta Timur, Daerah Khusus Ibukota Jakarta",https://www.lamudi.co.id/properti/41032-73-d14dd18b90a6-6692-19bf583-842f-7d72
Apartemen Dijual di Cikarang Selatan,Rp 700Jt,"Meikarta, Cibatu, Kab Bekasi, Jawa Barat",https://www.lamudi.co.id/properti/41032-73-e6f0a1aed81d-8a85-19a3989-a336-71c2
